timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect
1623609097643;1313;Initialisasi;200;OK;Sharp Games 1-891;text;TRUE;;982;629;2;2;https://sharpauviluck.id/tampan.php;1313;0;388
1623609098641;824;Initialisasi;200;OK;Sharp Games 1-892;text;TRUE;;984;597;1;1;https://sharpauviluck.id/tampan.php;824;0;405
1623609099641;1350;Initialisasi;200;OK;Sharp Games 1-893;text;TRUE;;984;593;2;2;https://sharpauviluck.id/tampan.php;1350;0;401
1623609100643;1370;Initialisasi;200;OK;Sharp Games 1-894;text;TRUE;;991;617;2;2;https://sharpauviluck.id/tampan.php;1370;0;399
1623609101642;816;Initialisasi;200;OK;Sharp Games 1-895;text;TRUE;;989;609;1;1;https://sharpauviluck.id/tampan.php;816;0;403
1623609102642;1320;Initialisasi;200;OK;Sharp Games 1-896;text;TRUE;;989;613;2;2;https://sharpauviluck.id/tampan.php;1320;0;386
1623609103643;1358;Initialisasi;200;OK;Sharp Games 1-897;text;TRUE;;999;625;2;2;https://sharpauviluck.id/tampan.php;1358;0;402
1623609104641;1359;Initialisasi;200;OK;Sharp Games 1-898;text;TRUE;;995;629;2;2;https://sharpauviluck.id/tampan.php;1358;0;396
1623609105639;799;Initialisasi;200;OK;Sharp Games 1-899;text;TRUE;;997;629;1;1;https://sharpauviluck.id/tampan.php;799;0;388
1623609106639;1342;Initialisasi;200;OK;Sharp Games 1-900;text;TRUE;;987;613;2;2;https://sharpauviluck.id/tampan.php;1339;0;384
1623609107640;1352;Initialisasi;200;OK;Sharp Games 1-901;text;TRUE;;991;609;2;2;https://sharpauviluck.id/tampan.php;1352;0;396
1623609109640;819;Initialisasi;200;OK;Sharp Games 1-903;text;TRUE;;985;613;2;2;https://sharpauviluck.id/tampan.php;819;0;403
1623609108653;2351;Initialisasi;200;OK;Sharp Games 1-902;text;TRUE;;989;609;2;2;https://sharpauviluck.id/tampan.php;2350;0;1395
1623609110640;802;Initialisasi;200;OK;Sharp Games 1-904;text;TRUE;;983;617;1;1;https://sharpauviluck.id/tampan.php;801;0;384
1623609111640;1366;Initialisasi;200;OK;Sharp Games 1-905;text;TRUE;;989;617;2;2;https://sharpauviluck.id/tampan.php;1365;0;406
1623609112645;1312;Initialisasi;200;OK;Sharp Games 1-906;text;TRUE;;989;597;2;2;https://sharpauviluck.id/tampan.php;1312;0;386
1623609113639;1354;Initialisasi;200;OK;Sharp Games 1-907;text;TRUE;;993;613;2;2;https://sharpauviluck.id/tampan.php;1353;0;392
