timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect
1623611173784;1461;Leaderboard;200;OK;Sharp Games 1-276;text;TRUE;;1031;611;2;2;https://sharpauviluck.id/tampan.php;1460;0;385
1623611174779;825;Leaderboard;200;OK;Sharp Games 1-277;text;TRUE;;1025;603;1;1;https://sharpauviluck.id/tampan.php;823;0;402
1623611175779;1354;Leaderboard;200;OK;Sharp Games 1-278;text;TRUE;;1027;607;2;2;https://sharpauviluck.id/tampan.php;1354;0;405
1623611176779;805;Leaderboard;200;OK;Sharp Games 1-279;text;TRUE;;1029;599;1;1;https://sharpauviluck.id/tampan.php;804;0;389
1623611177782;1394;Leaderboard;200;OK;Sharp Games 1-280;text;TRUE;;1023;619;2;2;https://sharpauviluck.id/tampan.php;1393;0;400
1623611178779;1366;Leaderboard;200;OK;Sharp Games 1-281;text;TRUE;;1025;631;2;2;https://sharpauviluck.id/tampan.php;1364;0;399
1623611179779;1362;Leaderboard;200;OK;Sharp Games 1-282;text;TRUE;;1023;607;2;2;https://sharpauviluck.id/tampan.php;1362;0;409
1623611180778;1393;Leaderboard;200;OK;Sharp Games 1-283;text;TRUE;;1029;595;2;2;https://sharpauviluck.id/tampan.php;1392;0;406
1623611181778;1392;Leaderboard;200;OK;Sharp Games 1-284;text;TRUE;;1025;615;2;2;https://sharpauviluck.id/tampan.php;1392;0;407
1623611182778;1375;Leaderboard;200;OK;Sharp Games 1-285;text;TRUE;;1029;619;2;2;https://sharpauviluck.id/tampan.php;1367;0;403
1623611183788;821;Leaderboard;200;OK;Sharp Games 1-286;text;TRUE;;1029;619;1;1;https://sharpauviluck.id/tampan.php;820;0;411
1623611184779;1333;Leaderboard;200;OK;Sharp Games 1-287;text;TRUE;;1027;627;2;2;https://sharpauviluck.id/tampan.php;1328;0;392
1623611185779;819;Leaderboard;200;OK;Sharp Games 1-288;text;TRUE;;1029;599;1;1;https://sharpauviluck.id/tampan.php;819;0;387
